"date";"Tur";"US";"Ger";"GB";"Jap";"Bra";"EU"
"4-Feb-11";0.013959227;0.002880096;0.003127022;0.002353787;0.0106948;-0.0226618;0.002761148
"7-Feb-11";0.008552888;0.006220742;0.009298107;0.008897506;0.004591322;0.001423858;0.008216678
"8-Feb-11";0.006885706;0.004176098;0.005424862;0.006637976;0.004139817;0.006237962;0.003980283
"9-Feb-11";-0.00325487;-0.002789697;-0.000319582;-0.006423159;-0.001707929;-0.023895466;-0.003024061
"10-Feb-11";-0.024920602;0.00074922;0.002643718;-0.005351106;-0.001147786;0.00559025;-0.003742423
"11-Feb-11";0.00641822;0.005492239;0.004203526;0.007100974;0.011240935;0.018077126;0.004727187
"14-Feb-11";0.000404514;0.002382143;0.003443976;-0.000461932;0;0.012122826;0.000168532
"15-Feb-11";0.000892722;-0.003240202;0.000460915;-0.003802537;0.001968126;-0.003265641;-0.00054988
"16-Feb-11";0.013399898;0.006237986;0.001925162;0.007952263;0.005717493;0.01837079;0.006974609
"17-Feb-11";0.015977203;0.003070891;-0.00118625;0.000345034;0.002619553;0.001685693;-0.000580515
"18-Feb-11";-0.001652602;0.001922906;0.002872108;-0.000723066;0.00056828;0.005627925;0.000571574
"21-Feb-11";-0.013705988;-0.020742153;-0.014238861;-0.011274897;0.001357583;-0.011941676;-0.012615329
"22-Feb-11";-0.01944185;0;-0.000472672;-0.002997105;-0.017919626;-0.012251554;-0.005464894
